chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,LABEL,filename
0.38104182,0.058216892,1623.5150163614026,1615.023103704885,3065.145766773163,0.099617175019968,-245.83727,97.46534,8.357502,25.776052,8.866813,-3.6654174,-14.375858,4.020569,-3.94111,9.200797,-2.5236049,4.8927045,-3.6793163,-0.87876624,2.8019836,-0.7498227,-0.85696155,5.3115826,-3.3943768,0.91860175,FAKE,linus-to-obama_seg37
0.38891822,0.045132894,1528.347339926906,1557.5514736629327,2895.492212460064,0.0946454422923322,-299.6914,90.40606,8.56253,20.339779,5.5852995,2.381949,-7.7153525,3.652274,-1.6157857,3.382316,-0.7796292,5.786036,-0.5209119,4.276002,1.7415409,-0.4451254,-2.5919127,4.368129,-1.1297901,-0.54088914,FAKE,linus-to-obama_seg38
0.38280687,0.060198806,1953.8822932883263,1762.282011810091,3649.910143769968,0.159703848841853,-230.62712,83.40014,13.366851,18.860765,7.354789,-0.8286726,-21.759174,-3.2905815,0.15084888,7.7377353,-3.417539,3.1384254,-3.6912441,-0.3116963,2.2061193,-0.5344509,-3.5816216,4.2587996,-3.374089,-1.0174885,FAKE,linus-to-obama_seg39
0.35978982,0.06491576,1831.630383638186,1746.7074783567648,3511.182108626198,0.1322009784345048,-223.97948,90.35215,11.651369,15.184739,6.854795,-2.873996,-18.236853,-2.3693073,0.32141668,6.9276032,-5.756797,4.567964,-5.2020297,-0.02761307,0.7009792,0.72881836,-3.2655268,3.5457745,-4.14571,-0.5316135,FAKE,linus-to-obama_seg40
0.36453834,0.06338861,1738.1888857783233,1688.3616820669583,3354.1833067092653,0.1223277131589456,-218.35918,97.38602,6.864961,13.881512,8.348525,-4.147826,-24.434269,-2.27168,-0.69508886,7.4665146,-4.214637,4.214708,-6.995128,0.45657784,1.2204998,-1.9718802,-2.063991,4.8758144,-5.3498106,0.3630532,FAKE,linus-to-obama_seg41
0.36737603,0.06295545,1720.6590609999037,1701.928833549371,3252.7206469648563,0.1186507837460063,-217.29993,97.61416,12.754436,16.450756,5.528451,-5.8857455,-19.699762,0.7905916,-3.9349291,6.09986,-2.9373672,3.3407266,-6.27445,-1.1296759,1.0571929,-0.85189724,-3.7900202,5.1485853,-5.0995655,-0.93618727,FAKE,linus-to-obama_seg42
0.3848925,0.055472314,1868.6748652230265,1738.2817635116903,3603.659145367412,0.1295427316293929,-243.00345,84.756805,12.919042,22.963919,10.991074,4.827249,-16.861147,-0.16451868,0.29425362,5.023362,-2.0281744,4.61866,-3.9969027,2.254186,3.1412048,1.627623,-2.1971834,4.279232,-3.7527366,-0.10800368,FAKE,linus-to-obama_seg43
0.35880476,0.06465749,1756.9795893217834,1684.184918778598,3321.5105830670927,0.1336143420527156,-219.73564,96.932465,8.31762,12.700622,1.54083,-4.936196,-17.298336,-2.4486904,-3.2335732,4.1426754,-4.407823,4.1872354,-6.3557053,-1.2480862,-2.3017774,0.39000773,-5.3357735,2.787429,-5.4223814,-1.7613817,FAKE,linus-to-obama_seg44
0.34634918,0.0730946,1766.886313308246,1698.3426158773102,3476.862020766773,0.127809567192492,-209.23209,88.75848,5.500152,22.353245,6.3094606,-1.5332748,-23.586151,-2.8682003,-3.4755952,4.1475916,-9.059414,3.3963814,-7.140686,-1.0003334,2.8027117,-3.1065936,-3.6298404,4.088809,-3.743136,-1.610398,FAKE,linus-to-obama_seg45
0.3482464,0.06402081,1653.176107704057,1739.5977928637938,3374.251198083068,0.1018323806908945,-232.15111,94.84765,12.531966,25.713789,9.830024,-4.2739134,-19.472532,-2.193424,-0.1320443,2.0331972,-6.5340524,3.3633568,-6.62414,-0.47838342,2.5343356,-1.3133266,-0.61938894,5.0631776,-5.7204247,2.298525,FAKE,linus-to-obama_seg46
0.41256618,0.046361797,1683.8199318073416,1735.7302252587829,3341.9279153354632,0.1200859874201278,-259.2116,97.99188,15.101319,9.440854,10.734687,3.4077933,-15.669877,-5.7989593,0.27203017,5.3030868,-2.5734463,3.8467467,-4.0200996,1.5929536,0.32239386,2.0497742,-2.3107219,2.5235586,-2.8036833,-0.31522855,FAKE,linus-to-obama_seg47
0.34083015,0.08891406,1851.5395560698244,1642.3589080070833,3442.9662539936103,0.1526963109025559,-192.18034,84.76922,-7.9830804,10.163701,-4.8241086,-13.827926,-27.203674,-10.546939,-10.261218,-6.889321,-11.3838,0.27204582,-13.077563,-3.60255,-3.403052,-8.155309,-3.274191,-1.6054834,-7.2549677,-3.102428,FAKE,linus-to-obama_seg48
0.327514,0.09486619,1627.5316872541505,1498.8154472169044,2949.7054712460063,0.1270326852036741,-202.79755,97.49985,-10.728887,9.362241,-15.212535,-14.136435,-23.366386,-10.814682,-7.991328,-0.21980807,-9.945633,-0.73405635,-12.580647,-6.6363435,-3.969553,-7.782629,-4.237381,-0.1387185,-5.6332297,-3.0347993,FAKE,linus-to-obama_seg49
0.37241057,0.07454992,1724.3437050329364,1559.5138376539996,3122.054712460064,0.1389448756988817,-218.05933,94.216064,-4.2723446,11.704811,-5.954538,-9.080845,-25.617762,-10.424834,-7.903865,-3.1744125,-10.317526,0.08517203,-10.992038,-4.4864445,-3.181823,-6.89242,-5.045086,0.03482977,-6.396294,-4.630897,FAKE,linus-to-obama_seg50
0.34491253,0.08133366,1790.3287048964912,1594.7297680694016,3305.3364616613417,0.131935777755591,-207.68503,87.36467,-6.7852793,16.291576,-6.5161686,-10.756162,-27.932508,-8.461638,-9.685865,-5.771871,-11.987401,-2.488002,-13.188673,-4.7774725,-3.6189425,-6.511222,-4.454432,-1.073266,-7.119018,-4.3008914,FAKE,linus-to-obama_seg51
0.37636113,0.06955379,1916.8800361820715,1594.4463997512423,3409.894169329073,0.1601671700279552,-223.66614,83.70884,-3.6536877,12.508974,-0.5215227,-7.486272,-26.940203,-11.037561,-8.249866,-4.2151237,-9.436481,-1.382959,-11.176287,-2.9801683,-3.3530304,-6.12279,-4.527656,-0.87249374,-6.1208596,-4.9205613,FAKE,linus-to-obama_seg52
0.34609905,0.067136794,1606.9056425250917,1517.098144280324,2941.119209265176,0.1242293580271565,-228.32878,104.24039,-5.2456203,11.488551,-2.7491086,-9.951393,-25.87178,-9.537311,-7.324764,-1.9380441,-10.224548,1.0526463,-13.11803,-5.188999,-2.9374588,-7.118467,-4.2928715,-1.1157956,-5.7389965,-4.3891277,FAKE,linus-to-obama_seg53
0.3593415,0.067906156,1760.559681934832,1607.7320334026235,3243.111022364217,0.1318062974241214,-235.04538,87.36619,2.89122,19.336456,1.7228547,-7.7051125,-25.540594,-8.262572,-3.8575916,-1.0089341,-9.316365,0.434692,-8.506206,-2.0596116,0.9529017,-4.8708234,-3.4471455,1.4615136,-5.5356364,-2.7309983,FAKE,linus-to-obama_seg54
0.39279872,0.04903816,1765.8973459269257,1762.5305085788116,3491.413738019169,0.1070849141373802,-235.44783,90.29778,14.4346485,22.197437,7.836607,3.8656704,-18.505896,-2.1079113,1.733795,6.7203207,-1.0694191,3.248266,-4.181758,3.2313998,1.2326545,1.0016515,0.22954153,4.4054127,-3.4659185,0.89736253,FAKE,linus-to-obama_seg55
0.37389597,0.061011825,1798.9078662603458,1782.7871224196374,3561.5015974440894,0.1072674346046325,-222.02945,87.42301,14.485974,22.223814,7.054856,-1.416101,-19.442501,-1.2267925,0.988361,4.4731803,0.5463212,4.246965,-4.5738106,1.8607564,1.3457837,0.33061394,-1.0758045,5.357904,-3.2525725,0.8933748,FAKE,linus-to-obama_seg56
0.025023293,0.0004707718,113.58448349907135,102.08203442371864,239.26717252396165,0.0043758112020766,-796.3813,1.7095978,0.39711118,0.93945587,0.5414122,0.68509215,0.5998995,0.6631466,0.40671036,0.47402847,0.18251857,0.30669084,0.14465477,0.41638404,0.099852026,0.2639345,0.079208724,0.08460183,0.016488712,0.1313646,FAKE,linus-to-obama_seg57
0.36920285,0.030256191,1585.047920199716,1547.8624316955988,2956.519568690096,0.1012083790934504,-308.75305,102.739555,5.8377805,22.938782,5.2316813,-0.38949186,-8.1078825,-1.5822042,-5.750589,6.178335,-4.7530227,5.11447,-1.2796425,10.078236,-3.4148061,2.5234792,2.7850027,0.5980895,-1.503575,2.695977,FAKE,linus-to-ryan_seg0
0.35203764,0.033457875,1370.3736330932477,1407.9339979089898,2506.564496805112,0.0913273137979233,-313.0658,113.19937,3.6911762,24.12733,4.7924943,-1.4642813,-8.390353,-0.66593105,-6.121917,7.1959257,-3.9843688,6.9593987,0.4273046,8.894235,0.20883091,0.98498124,0.69929445,-1.0601331,-2.4684088,2.108569,FAKE,linus-to-ryan_seg1
0.39062744,0.030563148,1356.571792448796,1396.2671447415278,2438.323682108626,0.0906050319488818,-313.48474,116.395164,2.0609174,19.155132,1.5086025,3.9259849,-7.217263,1.4290651,-6.185886,7.19431,-3.4402409,1.4758298,-3.6317935,4.887026,-3.610183,-0.94038707,0.40115938,-2.4279943,-3.1549735,-0.9802102,FAKE,linus-to-ryan_seg2
0.3159625,0.042021908,1540.4907995807564,1549.5336537328017,2876.747204472844,0.0947562025758785,-303.96957,86.228874,7.718762,21.82154,1.5585504,-2.605342,-9.008731,-3.5657096,-7.836298,3.2991703,-5.3608174,6.356105,-2.574858,9.553533,-4.25936,2.961589,1.6383723,-3.9764826,-0.9528435,0.63639766,FAKE,linus-to-ryan_seg3
0.32921004,0.039616425,1610.2423577486104,1592.2894059064265,2929.4129392971245,0.1005687774560702,-308.48618,82.13091,7.947252,18.593079,0.05162287,-3.55534,-10.980677,-4.190674,-9.632707,0.4716008,-5.215228,4.1152573,-3.3886251,8.369538,-4.1101284,2.9231381,1.5344464,-2.8779795,-1.5134952,1.0655911,FAKE,linus-to-ryan_seg4
0.32751933,0.03512148,1480.128017610735,1502.3936106217918,2791.234025559105,0.0956329248202875,-299.8907,110.40625,5.6239853,20.3815,5.730703,0.80105263,-10.15265,-1.3425707,-9.027952,1.5379258,-3.505424,4.3525953,0.28337988,9.81856,-4.4610496,1.5992695,1.4512873,1.0710073,0.6882894,2.9886498,FAKE,linus-to-ryan_seg5
0.37566072,0.031064369,1257.0524921926071,1432.014805092666,2427.3162939297126,0.069031736721246,-360.16833,102.0226,8.4349575,29.643526,7.3134375,2.7427092,-1.1435622,4.10768,-5.3948336,5.5715766,1.1349039,6.2115602,1.9644951,9.329301,-0.8966874,1.0802405,1.9199334,0.9576025,0.42247048,2.5283628,FAKE,linus-to-ryan_seg6
0.35078818,0.033921607,1467.2461870259133,1510.527520542818,2763.2288338658145,0.0960010857627795,-296.75064,109.543106,10.41988,21.540604,3.9438772,1.5027462,-11.387124,-0.26061136,-10.393917,4.202037,-4.298815,2.5834265,0.4080437,7.5133967,-5.1050653,1.9982656,0.075511456,-1.1320546,-1.1542103,2.6697192,FAKE,linus-to-ryan_seg7
0.3583148,0.03356911,1614.2023529630744,1554.6093738414393,3005.1916932907347,0.1147632537939297,-287.90042,105.573044,10.067191,18.971348,5.805744,1.3746773,-13.897664,-0.012078331,-8.2542515,7.92446,1.2691417,3.7552767,2.6716316,7.8808765,-5.153716,3.4880676,1.5398529,-2.3412528,-3.051022,0.32137787,FAKE,linus-to-ryan_seg8
0.34875283,0.034690812,1427.9799607259135,1572.96403052344,2856.953873801917,0.0817863293730031,-304.91528,101.089905,8.014569,26.411913,7.984025,1.7543025,-8.281146,0.6726706,-7.0943313,9.244044,1.3832189,4.367437,0.6586776,8.346213,-1.5436982,3.313741,1.2187165,1.6890851,-1.9687687,2.775847,FAKE,linus-to-ryan_seg9
0.37926245,0.03281508,1667.9155536638457,1716.0118347995433,3328.624201277956,0.104308107028754,-270.91757,89.92374,4.993714,28.318579,7.2553697,-0.037940174,-9.61225,6.10282,-2.8152716,6.369824,2.9898794,3.98087,2.1394103,7.0662384,-3.855099,2.5407674,-3.008851,1.255843,-3.4713323,-0.5682098,FAKE,linus-to-ryan_seg10
0.35675168,0.035162482,1583.591374410824,1651.4552069016672,3075.579073482428,0.0987763328674121,-265.2463,96.44916,5.2702155,25.002644,1.4464321,-0.2943026,-8.370399,4.713517,-5.5519004,4.00563,1.905567,5.5158534,1.4500525,8.07737,-2.9702756,-0.20451233,-1.6221526,0.5112625,-4.828321,-0.70376384,FAKE,linus-to-ryan_seg11
0.3387405,0.038423765,1632.871357644354,1620.731994013698,3129.642571884984,0.1081535168730031,-270.39563,94.66809,5.066173,26.126875,-0.74235356,-2.0033898,-11.017934,4.3933716,-4.5666347,2.4666424,0.9239303,4.1802473,-0.28105384,6.534431,-2.5248404,2.2634537,1.1220964,-1.2922505,-4.2911816,-1.4198366,FAKE,linus-to-ryan_seg12
0.35603043,0.032104988,1513.0957276594836,1630.1434355571016,2971.770167731629,0.097423809404952,-301.63834,100.3388,10.393186,23.239536,6.961581,-1.407424,-8.235852,4.6528306,-7.070693,8.808112,1.5123713,9.662641,1.6321154,8.366378,-1.3442996,0.8183048,1.7890118,0.115292385,-5.4543815,0.36129522,FAKE,linus-to-ryan_seg13
0.35379386,0.03345434,1531.9137507625085,1586.540938917126,2911.541533546326,0.1004533371605431,-290.94714,107.15001,13.093745,23.076853,6.486949,-1.4432117,-9.966909,4.985064,-8.766472,5.098713,0.49288955,6.999886,-0.63142514,8.9623,-3.1000886,2.3371117,0.9816973,0.09681098,-1.5890386,-1.7937098,FAKE,linus-to-ryan_seg14
0.35729817,0.031294134,1562.48674842045,1606.2362420278669,3043.6551517571884,0.1022021016373802,-295.92783,98.96926,6.2278767,28.333397,2.6773057,0.3029418,-7.582454,7.2231555,-5.1560264,7.3540287,2.526528,8.30487,1.830847,10.73532,-1.6636318,-0.60000056,0.36571437,-0.6357474,-2.3613725,-1.5263953,FAKE,linus-to-ryan_seg15
0.38591203,0.026728962,1577.9067263323318,1631.398301177631,3020.367412140575,0.0917282348242811,-339.57355,89.42165,4.3329315,19.426489,10.147585,1.2639725,-7.015424,5.470607,-2.9463549,7.2428403,1.8916466,8.176854,4.277897,10.550014,1.1801329,2.1413043,-0.61654955,1.1002486,-2.7683272,1.4471855,FAKE,linus-to-ryan_seg16
0.37177312,0.035143167,1740.0498674841342,1685.9383901118954,3276.632388178913,0.118391823083067,-278.28088,87.6962,14.444341,24.717384,2.2279186,1.2391177,-7.7665257,5.312011,-9.370649,3.5504801,0.18928543,4.9444695,1.9678982,5.3336015,-6.5819016,0.40232703,1.0987004,2.478712,-3.6565843,-0.91364324,FAKE,linus-to-ryan_seg17
0.37874305,0.03399173,1504.400796802182,1564.2485032938005,2936.2769568690096,0.0972553289736421,-281.1759,101.89558,2.9271293,29.90121,5.0741534,-0.6139734,-11.124828,5.18228,-7.2358212,4.4878473,-1.0019004,6.0745063,1.0968052,8.104822,-2.9665713,1.9082521,2.4777353,1.0922525,-1.7742082,-1.5773907,FAKE,linus-to-ryan_seg18
0.35784146,0.030773647,1503.1944085536604,1583.3160645903863,2974.765375399361,0.1056980705870607,-308.91983,100.58132,10.679997,34.22036,6.799992,-2.005251,-11.212096,6.6636868,-7.703557,3.2903047,0.19979888,6.2963524,0.4200424,7.400209,-3.5878067,-0.52046067,2.5921628,-0.43270773,-2.336315,-3.1303318,FAKE,linus-to-ryan_seg19
0.3333289,0.0380927,1732.3543812533655,1702.6757791831892,3392.996206070288,0.1191921051317891,-271.11038,85.83815,8.086956,28.530504,1.2343148,-2.1702468,-9.859674,5.351873,-7.633945,0.6663552,-0.98025113,1.9771171,-0.86448616,5.781151,-5.20857,0.28090888,-0.50273466,0.1705195,-2.8688717,-3.369675,FAKE,linus-to-ryan_seg20
0.37247807,0.032837626,1709.7983680757052,1684.4786785361164,3299.5706869009587,0.1303492536940894,-278.40967,87.81195,6.0807266,30.414392,3.912245,-4.468651,-10.369839,2.9724956,-9.0876665,0.48375013,-4.0072975,2.7157037,-1.9200246,5.5665054,-2.4057217,-3.592547,-2.7582,-0.018430619,-6.6264424,-2.9822962,FAKE,linus-to-ryan_seg21
0.36731485,0.035648584,1811.895498500764,1681.3155207204568,3450.7537939297126,0.1464718949680511,-264.21115,88.12092,4.8105946,19.35163,-4.291294,-1.2340646,-13.840982,3.1886013,-8.320985,7.765323,-1.3331473,3.5546482,-0.6234515,4.7520247,-4.2667565,0.7847535,-2.765996,0.029258253,-4.4419208,-4.1307073,FAKE,linus-to-ryan_seg22
0.3907344,0.032354966,1749.465728030851,1763.149343807978,3465.9295127795526,0.1261154028554313,-269.23227,87.80775,12.524371,23.681276,2.3567178,3.251329,-11.140066,3.3908567,-5.864197,4.5136523,1.7621114,3.9066598,-0.86543345,7.323598,-4.3041406,-1.525331,-2.7742984,0.9671422,-4.304664,-1.6589769,FAKE,linus-to-ryan_seg23
0.35010743,0.037216675,1642.3205475311806,1655.805360395897,3211.2869408945685,0.1120098467452076,-271.85556,93.44399,8.505488,29.010736,6.94338,2.9588842,-13.579802,2.5296106,-5.7674456,3.7575917,-0.28099597,3.9070628,0.4349694,7.512963,-5.5711694,2.7650008,-0.69953394,-2.4184232,-2.2896287,-0.50747865,FAKE,linus-to-ryan_seg24
0.37815204,0.030651774,1316.7295321519534,1560.3118457123744,2614.441892971246,0.0752327525958466,-321.60843,109.359726,18.89474,29.419798,13.905888,2.434244,-6.1030602,4.980417,-7.6775684,2.9895155,-0.38744605,6.9049506,0.7074479,7.5015087,-0.88016856,1.4957631,-1.4863203,0.37585673,0.39657184,0.4388771,FAKE,linus-to-ryan_seg25
0.37552163,0.02921554,1372.5339809560865,1503.8056591276663,2615.51517571885,0.0821716503594249,-328.4706,110.61189,12.133524,25.27166,10.622682,5.1889296,-8.938437,2.5224946,-5.6513166,8.573539,2.523552,3.8086133,1.702813,7.8413568,-1.1595029,1.7345517,1.6441599,0.2405997,-1.3187426,-1.7335287,FAKE,linus-to-ryan_seg26
0.36669776,0.033366606,1322.055389603974,1452.497000937958,2496.330870607029,0.0876753444488818,-313.0172,110.78084,10.258796,30.162876,6.3713646,2.0095248,-12.983932,-0.7465319,-9.815698,5.5527678,-1.7363503,0.41181418,-1.7466692,3.567551,-6.2533007,0.34841725,2.8243477,0.17373286,-2.5728304,-0.0812823,FAKE,linus-to-ryan_seg27
0.3766228,0.033843305,1361.4227760715785,1434.88546589799,2576.1781150159745,0.0963895267571885,-295.39587,118.253204,4.8452907,24.957378,8.869134,1.4087611,-10.173862,4.01788,-10.328007,3.1403537,-0.17674847,5.1399484,-1.9257007,5.62023,-5.435253,1.351348,-0.92698246,-0.5048361,-3.5683906,-0.5468391,FAKE,linus-to-ryan_seg28
0.40436542,0.029955508,1430.7228231781178,1487.2815428761326,2597.144568690096,0.0931103983626198,-330.65894,108.02626,20.626846,25.282248,11.225662,4.3020887,-8.944463,4.015875,-5.529082,9.594797,1.6680562,4.4219317,3.0864348,9.9715395,-3.0811274,-0.8847349,0.26205403,-0.28486833,-3.0696845,2.8529189,FAKE,linus-to-ryan_seg29
0.3862993,0.034836274,1503.9392721250476,1638.8076267673607,2895.5171725239616,0.0897907098642172,-311.36407,102.540375,24.60099,23.186373,13.449462,3.9587815,-8.680633,4.3580084,-6.3880877,7.6660156,-1.19487,5.4984117,1.5297935,6.970856,-2.7603796,4.217548,0.28761953,-0.46127114,-2.7030456,-0.047921374,FAKE,linus-to-ryan_seg30
0.387298,0.038045038,1653.968173504462,1648.7541343307971,3161.541533546326,0.1054359899161341,-285.51523,96.38224,12.547239,18.420563,8.100656,2.4599154,-14.272091,5.193063,-4.954379,8.857742,0.52402484,6.0856857,0.9576835,8.589975,-2.800382,2.196886,-1.1370752,-0.6523009,-2.4108708,0.7707122,FAKE,linus-to-ryan_seg31
0.40445492,0.034727,1653.379951687485,1767.6052929039668,3356.205071884984,0.0921821959864217,-278.5497,91.7107,15.808553,20.797861,10.066052,5.7896366,-6.774318,6.7554116,-3.0987105,8.880201,1.8991734,7.1678753,1.2734659,9.323802,-0.76339525,1.2213027,1.1128432,1.93739,-2.0775216,2.325478,FAKE,linus-to-ryan_seg32
0.36913922,0.03563114,1650.3785019774689,1815.8523475480044,3369.608626198083,0.0966297673722044,-275.49814,94.07,20.562263,17.801865,10.9333,5.095925,-8.645349,3.3872304,-5.212188,5.7231703,1.8057865,4.85372,-0.27219772,6.7515583,-2.560729,1.9699762,0.3143172,0.22258802,-3.004348,1.2756137,FAKE,linus-to-ryan_seg33
0.36567697,0.030671196,1457.4427399139406,1591.9428759212933,2786.3917731629394,0.0871075029952076,-323.49686,102.37509,12.946932,19.06814,9.475383,0.5115515,-8.427865,1.2186987,-5.9162817,8.929285,-1.425268,2.6471205,0.07602582,6.4715347,-0.44215533,1.5072912,1.7518412,1.2959197,-3.3664956,2.4822938,FAKE,linus-to-ryan_seg34
0.4078015,0.03182553,1883.6484138447984,1784.3977738632504,3506.4896166134185,0.1309046151158147,-291.18332,84.02273,18.099697,13.616988,9.906482,2.5386794,-8.531462,1.0347016,-4.5036144,8.042109,-1.4331164,4.941053,2.728262,9.222042,-0.7078746,3.27078,-0.026464883,0.83504486,-3.6690154,1.9816489,FAKE,linus-to-ryan_seg35
0.3714354,0.03465318,1540.7302734019684,1620.0201146860245,3006.938897763578,0.087890625,-315.3435,87.55467,17.136786,31.826683,8.267284,5.827235,-8.449612,1.7500386,-5.5298467,5.9558105,-0.34291992,3.904566,1.1927376,8.089591,-2.2173467,1.9610218,2.8686562,-1.0711708,-1.3297951,1.6147704,FAKE,linus-to-ryan_seg36
0.3799625,0.036322407,1460.1718264449662,1609.5636753984445,2871.730231629393,0.0822777306309904,-306.1479,100.1511,17.7477,27.909445,12.543125,2.037378,-5.779811,6.4574084,-7.867088,9.583376,0.74488926,6.7104897,2.4336548,6.2168326,-1.2137352,-2.1401455,0.45577887,0.35243434,-3.900942,1.9920727,FAKE,linus-to-ryan_seg37
0.37780246,0.028922072,1453.0130375280685,1588.958387404472,2878.7440095846646,0.0803480056908945,-353.7141,91.18577,17.78074,21.514595,5.467665,7.8338504,-0.2476013,7.7531543,-3.879776,6.0406976,1.5052265,5.573735,5.247307,9.439765,-1.0449125,0.18207051,-1.2597288,1.044867,-1.828509,3.1738644,FAKE,linus-to-ryan_seg38
0.3677093,0.033955943,1833.423872710341,1829.2849384394835,3621.879992012779,0.1380166733226837,-289.47226,83.080246,20.23489,20.857683,10.922737,4.275834,-14.60357,4.9279175,-5.0737185,7.731492,0.8951703,3.4791286,3.3152075,6.583056,-3.220459,1.0515369,-1.0192987,-1.1327577,-3.8881364,1.0026077,FAKE,linus-to-ryan_seg39
0.36376727,0.03350317,1785.1581541481194,1833.8876515938127,3540.73482428115,0.1148599740415335,-282.63565,86.54595,20.362873,16.680916,11.632013,3.0903013,-12.325078,4.601052,-4.728164,6.7653646,1.369173,4.359146,-0.26970786,8.095775,-2.583506,2.323779,-1.1759539,0.3319525,-5.2868247,3.1232467,FAKE,linus-to-ryan_seg40
0.35627106,0.034662545,1708.4952848321318,1776.2811383048218,3397.5389376996804,0.1076808356629393,-275.63058,91.68193,13.600723,15.107557,14.293668,0.97978115,-17.092825,4.795879,-7.2946653,8.780032,3.1106424,2.664093,0.5697048,10.150209,-5.750243,0.8497692,-0.40484175,-1.1698409,-4.3242755,1.5718702,FAKE,linus-to-ryan_seg41
0.36796224,0.036796484,1648.6213665605685,1782.1460776608187,3223.292731629393,0.1033549445886581,-278.38898,94.50758,24.433056,13.876825,7.90932,1.5955584,-11.429898,5.2724257,-8.3964205,8.039211,2.253972,2.9610472,0.6475128,9.00602,-2.546063,0.748297,-0.8883644,0.5234362,-5.4114285,2.9541373,FAKE,linus-to-ryan_seg42
0.3849653,0.031971797,1806.280430167168,1808.049469114816,3589.9810303514378,0.1162514976038338,-294.21686,83.85027,21.29642,23.478912,14.446227,7.9225755,-9.97339,5.5182586,-3.836651,6.2317924,2.02138,3.9375756,2.7421393,9.549977,-1.2740488,3.9950867,-1.2411422,0.95818555,-4.39578,2.437863,FAKE,linus-to-ryan_seg43
0.36023176,0.03526756,1771.884978110486,1780.1767225180536,3421.8001198083066,0.1252059205271565,-282.8761,89.67437,20.452152,13.421742,6.401495,-0.10225582,-10.426627,1.7817422,-8.270825,6.219197,0.57313067,4.538374,-0.9975477,5.7339187,-3.2372537,1.3967568,-4.1818557,-0.23521113,-5.8521137,1.6655529,FAKE,linus-to-ryan_seg44
0.3291614,0.039281167,1705.081758490409,1742.1528876796544,3395.3174920127794,0.1174183805910543,-275.85443,86.434044,15.24073,24.439667,8.090708,0.6672188,-13.9983,3.85902,-8.73087,4.906243,-2.7428315,3.5086162,0.15014057,7.6067815,-6.2651224,1.9137236,-1.6111302,-1.3690513,-2.3279743,0.6442107,FAKE,linus-to-ryan_seg45
0.3450462,0.03747079,1667.841679671978,1850.2460599232409,3479.083466453674,0.0932726387779552,-288.01712,84.592064,26.1803,28.132713,11.03841,-1.990428,-8.606227,2.5426333,-4.9297748,4.690276,-1.6737508,3.1420078,0.3837024,6.729783,-2.2641068,2.6420937,0.069786474,0.802274,-3.12152,2.6640885,FAKE,linus-to-ryan_seg46
0.41102627,0.026841188,1738.6922436949542,1846.433566301806,3574.980031948882,0.11127196485623,-318.83456,86.51179,21.95109,13.854032,16.289291,4.831163,-7.6769433,1.7742923,-1.509728,7.601869,0.9822608,6.2866325,0.55178297,7.2749352,0.71386784,1.5933161,-2.0700264,1.8691901,-6.0176253,1.4267722,FAKE,linus-to-ryan_seg47
0.32469144,0.03981276,1943.8736246027536,1662.267304787385,3536.1920926517573,0.1685802715654952,-290.27087,67.697235,-4.8368397,14.4245205,-8.4588585,-12.064265,-17.629677,-11.351923,-14.819008,-4.672695,-9.404398,1.1812623,-7.945505,3.5329049,-7.843586,-2.0997458,-2.802249,-7.425892,-3.9470582,-1.3215919,FAKE,linus-to-ryan_seg48
0.33086625,0.042082496,1744.4673177703855,1571.7810613378008,3115.415335463259,0.1364239092452076,-284.32248,82.23762,-6.7978578,6.8794975,-16.890541,-10.421648,-14.369335,-9.21162,-13.633137,1.6735183,-11.527146,1.8195672,-9.090739,3.0034163,-7.4412704,-4.2307286,-1.3972782,-5.815345,-3.6046855,0.21218872,FAKE,linus-to-ryan_seg49
0.35344726,0.03656847,1777.5869827455915,1568.8250307076137,3226.1132188498405,0.1447730506190095,-295.76822,86.31553,-1.705913,12.237997,-6.3037004,-5.9453006,-17.918676,-8.239654,-10.957157,0.26039314,-9.1482525,2.2052898,-6.0136867,5.3772025,-6.0668344,-2.5258613,-0.9589249,-6.3670354,-6.363314,-2.0020614,FAKE,linus-to-ryan_seg50
0.32626054,0.039633084,1858.687250220983,1630.1114136935932,3334.0904552715656,0.1407466803115016,-289.22806,73.832054,-1.9455597,16.118671,-7.7809725,-9.099315,-16.843985,-10.719469,-12.933847,-4.798587,-13.214444,0.87298095,-7.943531,2.942138,-7.8027906,-2.3001459,-3.526871,-7.686641,-6.158669,-3.1879816,FAKE,linus-to-ryan_seg51
0.34433085,0.034645107,2048.5845016951034,1652.849656990618,3652.1815095846646,0.1817810253594249,-308.7996,69.964584,-0.6819162,11.554215,-0.05339884,-7.7324424,-20.354542,-10.374615,-12.173879,-2.5035841,-9.583116,0.848649,-6.4342318,5.3027616,-7.9443016,-2.3071706,-1.8491808,-7.3587556,-5.618107,-1.9492838,FAKE,linus-to-ryan_seg52
0.33040887,0.035313122,1631.2620427053105,1552.9664870336169,2965.9295127795526,0.1377514726437699,-302.45117,97.21551,0.80152225,12.490327,-1.39515,-8.558082,-16.355284,-9.472779,-11.391675,0.8597628,-10.038111,1.7139916,-6.6922135,3.6656506,-8.842724,-2.9004717,-2.7164097,-6.836091,-5.190187,-1.3944657,FAKE,linus-to-ryan_seg53
